timestamp,step,elapsed_s,temp_c,error_c,heater_norm,pwm_cmd,esp_safety,host_safety,phase,kp,ki,kd,ramp_loss,approach_loss,steady_loss
2026-04-06T22:40:53,204,359.094,37.3125,-0.3125,1.0,125,0,0,approach,8.0,1.0,250.0,0.0051539596170187,0.031011270359158516,
2026-04-06T22:40:55,205,360.632,37.3125,-0.3125,0.0,0,0,0,approach,8.0,1.0,250.0,0.008674293756484985,0.008370138704776764,
2026-04-06T22:40:56,206,362.576,37.25,-0.25,1.0,125,0,0,approach,8.0,1.0,250.0,0.005411279387772083,0.020842324942350388,
2026-04-06T22:40:59,207,364.421,37.25,-0.25,0.0,0,0,0,approach,8.0,1.0,250.0,0.007096827961504459,0.5086616277694702,
2026-04-06T22:41:00,208,366.681,37.1875,-0.1875,0.0,0,0,0,steady_state,4.0,0.5,120.0,0.002496936358511448,0.010029555298388004,
2026-04-06T22:41:02,209,368.414,37.1875,-0.1875,0.0,0,0,0,steady_state,4.0,0.5,120.0,0.02298205904662609,0.42457103729248047,
2026-04-06T22:41:04,210,369.95,37.125,-0.125,0.0,0,0,0,steady_state,4.0,0.5,120.0,0.01632145792245865,0.546859622001648,
2026-04-06T22:41:05,211,371.692,37.125,-0.125,0.0,0,0,0,steady_state,4.0,0.5,120.0,0.02317759022116661,0.33558058738708496,
2026-04-06T22:41:07,212,373.227,37.0625,-0.0625,0.81172,101,0,0,steady_state,4.0,0.5,120.0,0.0008076900849118829,0.024118371307849884,
2026-04-06T22:41:09,213,374.968,37.0625,-0.0625,0.54938,69,0,0,steady_state,4.0,0.5,120.0,0.013086027465760708,0.08809869736433029,
2026-04-06T22:41:11,214,377.117,37.0,0.0,1.0,125,0,0,steady_state,4.0,0.5,120.0,0.037898220121860504,0.019348978996276855,
2026-04-06T22:41:12,215,378.653,37.0,0.0,1.0,125,0,0,steady_state,4.0,0.5,120.0,0.030891623347997665,0.13701556622982025,
2026-04-06T22:41:14,216,380.497,37.0,0.0,1.0,125,0,0,steady_state,4.0,0.5,120.0,0.01362841296941042,0.03410109132528305,
2026-04-06T22:41:16,217,382.443,36.9375,0.0625,1.0,125,0,0,steady_state,4.0,0.5,120.0,0.00680554611608386,0.10159458965063095,
2026-04-06T22:41:18,218,384.183,36.9375,0.0625,1.0,125,0,0,steady_state,4.0,0.5,120.0,0.0075026582926511765,0.030207213014364243,
2026-04-06T22:41:20,219,385.719,36.9375,0.0625,1.0,125,0,0,steady_state,4.0,0.5,120.0,0.012667388655245304,0.07852502912282944,
2026-04-06T22:41:21,220,387.563,36.9375,0.0625,1.0,125,0,0,steady_state,4.0,0.5,120.0,0.020747151225805283,0.022785812616348267,
2026-04-06T22:41:23,221,389.405,36.9375,0.0625,1.0,125,0,0,steady_state,4.0,0.5,120.0,0.00781672727316618,0.005451986100524664,
2026-04-06T22:41:25,222,391.25,36.9375,0.0625,1.0,125,0,0,steady_state,4.0,0.5,120.0,0.008274399675428867,0.026463018730282784,
2026-04-06T22:41:26,223,393.092,36.9375,0.0625,1.0,125,0,0,steady_state,4.0,0.5,120.0,0.013676999136805534,0.015871332958340645,
2026-04-06T22:41:28,224,394.525,36.875,0.125,1.0,125,0,0,steady_state,4.0,0.5,120.0,0.002135731978341937,0.015246665105223656,
2026-04-06T22:41:30,225,396.368,36.875,0.125,1.0,125,0,0,steady_state,4.0,0.5,120.0,0.03131868690252304,0.0330263152718544,
2026-04-06T22:41:32,226,397.906,36.875,0.125,1.0,125,0,0,steady_state,4.0,0.5,120.0,0.011514187790453434,0.04037633165717125,
2026-04-06T22:41:34,227,400.261,36.875,0.125,1.0,125,0,0,steady_state,4.0,0.5,120.0,0.003698537824675441,0.02231062762439251,
2026-04-06T22:41:35,228,401.774,36.8125,0.1875,1.0,125,0,0,steady_state,4.0,0.5,120.0,0.016690876334905624,0.1675148755311966,
2026-04-06T22:41:37,229,403.332,36.8125,0.1875,1.0,125,0,0,steady_state,4.0,0.5,120.0,0.0032573917414993048,0.02303929440677166,
2026-04-06T22:41:38,230,404.864,36.8125,0.1875,1.0,125,0,0,steady_state,4.0,0.5,120.0,0.007497767452150583,0.006239886861294508,
2026-04-06T22:41:40,231,406.274,36.8125,0.1875,1.0,125,0,0,steady_state,4.0,0.5,120.0,0.00858144462108612,0.007822170853614807,
2026-04-06T22:41:41,232,407.677,36.8125,0.1875,1.0,125,0,0,steady_state,4.0,0.5,120.0,0.005920057650655508,0.008009313605725765,
2026-04-06T22:41:43,233,409.475,36.8125,0.1875,1.0,125,0,0,steady_state,4.0,0.5,120.0,0.009261103346943855,0.06292961537837982,0.41999053955078125
2026-04-06T22:41:45,234,411.321,36.8125,0.1875,1.0,125,0,0,steady_state,4.0,0.5,120.0,0.023077379912137985,0.058191731572151184,0.3852103054523468
2026-04-06T22:41:47,235,413.129,36.8125,0.1875,1.0,125,0,0,steady_state,4.0,0.5,120.0,0.015730896964669228,0.0041190097108483315,0.34816157817840576
2026-04-06T22:41:49,236,414.701,36.8125,0.1875,1.0,125,0,0,steady_state,4.0,0.5,120.0,0.0022185419220477343,0.0010344211477786303,0.25221332907676697
2026-04-06T22:41:50,237,416.644,36.8125,0.1875,1.0,125,0,0,steady_state,4.0,0.5,120.0,0.0028129650745540857,0.03795551881194115,0.18527068197727203
2026-04-06T22:41:52,238,418.388,36.8125,0.1875,1.0,125,0,0,steady_state,4.0,0.5,120.0,0.004250685218721628,0.026170847937464714,0.19714228808879852
2026-04-06T22:41:54,239,420.333,36.8125,0.1875,1.0,125,0,0,steady_state,4.0,0.5,120.0,0.006763189099729061,0.0010744573082774878,0.13095752894878387
2026-04-06T22:41:55,240,421.766,36.8125,0.1875,1.0,125,0,0,steady_state,4.0,0.5,120.0,0.04581554979085922,0.0019404524937272072,0.11921586096286774
2026-04-06T22:41:57,241,423.195,36.8125,0.1875,1.0,125,0,0,steady_state,4.0,0.5,120.0,0.006950455252081156,0.009928843937814236,0.04986811801791191
2026-04-06T22:41:58,242,424.633,36.875,0.125,0.0,0,0,0,steady_state,4.0,0.5,120.0,0.0014925168361514807,0.010349978692829609,0.05494864284992218
2026-04-06T22:41:59,243,426.068,36.875,0.125,0.0,0,0,0,steady_state,4.0,0.5,120.0,0.01769673265516758,0.00898346584290266,0.03866928815841675
2026-04-06T22:42:01,244,427.466,36.875,0.125,0.0,0,0,0,steady_state,4.0,0.5,120.0,0.05297635868191719,0.018204620108008385,0.042661141604185104
2026-04-06T22:42:02,245,428.933,36.9375,0.0625,0.0,0,0,0,steady_state,4.0,0.5,120.0,0.02216937392950058,0.003914179280400276,0.04145071282982826
2026-04-06T22:42:04,246,430.369,36.9375,0.0625,0.0,0,0,0,steady_state,4.0,0.5,120.0,0.018713433295488358,0.006560178939253092,0.04386359453201294
2026-04-06T22:42:06,247,432.095,36.9375,0.0625,0.0,0,0,0,steady_state,4.0,0.5,120.0,0.059143565595149994,0.03735766559839249,0.041399482637643814
2026-04-06T22:42:07,248,433.951,36.9375,0.0625,0.0,0,0,0,steady_state,4.0,0.5,120.0,0.010486331768333912,0.021910622715950012,0.031757429242134094
2026-04-06T22:42:09,249,435.486,36.9375,0.0625,0.0,0,0,0,steady_state,4.0,0.5,120.0,0.026635531336069107,0.0064424010924994946,0.10144266486167908
2026-04-06T22:42:11,250,437.227,36.9375,0.0625,0.0,0,0,0,steady_state,4.0,0.5,120.0,0.012294423766434193,0.03359449282288551,0.08264224976301193
2026-04-06T22:42:13,251,439.173,37.0,0.0,0.0,0,0,0,steady_state,4.0,0.5,120.0,0.043386366218328476,0.008025608025491238,0.016900932416319847
2026-04-06T22:42:14,252,440.607,37.0,0.0,0.0,0,0,0,steady_state,4.0,0.5,120.0,0.002106717322021723,0.00895206443965435,0.043791063129901886
2026-04-06T22:42:16,253,442.451,37.0,0.0,0.0,0,0,0,steady_state,4.0,0.5,120.0,0.019090190529823303,0.07790666073560715,0.023452235385775566
2026-04-06T22:42:18,254,443.987,37.0,0.0,0.0,0,0,0,steady_state,4.0,0.5,120.0,0.01546089630573988,0.002588948467746377,0.04022735729813576
2026-04-06T22:42:20,255,445.624,37.0625,-0.0625,0.0,0,0,0,steady_state,4.0,0.5,120.0,0.005409563425928354,0.007412692066282034,0.022692888975143433
2026-04-06T22:42:21,256,447.569,37.0625,-0.0625,0.0,0,0,0,steady_state,4.0,0.5,120.0,0.0037184786051511765,0.03436998277902603,0.028417907655239105
2026-04-06T22:42:23,257,449.413,37.0625,-0.0625,0.0,0,0,0,steady_state,4.0,0.5,120.0,0.007167859934270382,0.0040257941000163555,0.02439580112695694
2026-04-06T22:42:25,258,451.155,37.0625,-0.0625,0.0,0,0,0,steady_state,4.0,0.5,120.0,0.007325391285121441,0.05081656947731972,0.03360188379883766
2026-04-06T22:42:26,259,452.998,37.0625,-0.0625,0.0,0,0,0,steady_state,4.0,0.5,120.0,0.0008705134387128055,0.009686840698122978,0.0389806292951107
2026-04-06T22:42:28,260,454.533,37.0625,-0.0625,0.0,0,0,0,steady_state,4.0,0.5,120.0,0.0008843266987241805,0.1001148372888565,0.022506916895508766
2026-04-06T22:42:30,261,456.38,37.0625,-0.0625,0.0,0,0,0,steady_state,4.0,0.5,120.0,0.002821279689669609,0.009661439806222916,0.0484437495470047
2026-04-06T22:42:32,262,458.119,37.125,-0.125,0.0,0,0,0,steady_state,4.0,0.5,120.0,0.003907747566699982,0.008515087887644768,0.013027521781623363
2026-04-06T22:42:34,263,460.063,37.125,-0.125,0.0,0,0,0,steady_state,4.0,0.5,120.0,0.0030661760829389095,0.014524375088512897,0.00889739952981472
2026-04-06T22:42:35,264,461.6,37.125,-0.125,0.0,0,0,0,steady_state,4.0,0.5,120.0,0.02706940658390522,0.010870799422264099,0.01667058654129505
2026-04-06T22:42:37,265,463.217,37.1875,-0.1875,0.0,0,0,0,steady_state,4.0,0.5,120.0,0.005333319306373596,0.013153298757970333,0.06971174478530884
2026-04-06T22:42:38,266,464.668,37.1875,-0.1875,0.0,0,0,0,steady_state,4.0,0.5,120.0,0.007201644591987133,0.006264683324843645,0.015546645037829876
2026-04-06T22:42:40,267,466.514,37.25,-0.25,0.0,0,0,0,approach,8.0,1.0,250.0,0.02299780212342739,0.009840674698352814,0.01588272862136364
2026-04-06T22:42:42,268,468.255,37.25,-0.25,0.0,0,0,0,approach,8.0,1.0,250.0,0.0070425886660814285,0.0152082284912467,0.03215010464191437
2026-04-06T22:42:44,269,470.2,37.25,-0.25,0.0,0,0,0,approach,8.0,1.0,250.0,0.0027504311874508858,0.007338189519941807,0.03000374510884285
2026-04-06T22:42:46,270,472.146,37.25,-0.25,0.0,0,0,0,approach,8.0,1.0,250.0,0.003737479681149125,0.0052613671869039536,0.019549285992980003
2026-04-06T22:42:47,271,473.888,37.3125,-0.3125,0.0,0,0,0,approach,8.0,1.0,250.0,0.009556297212839127,0.02061665803194046,0.005517168901860714
2026-04-06T22:42:49,272,475.322,37.3125,-0.3125,0.0,0,0,0,approach,8.0,1.0,250.0,0.01746758259832859,0.029865121468901634,0.031324174255132675
2026-04-06T22:42:50,273,476.754,37.3125,-0.3125,0.0,0,0,0,approach,8.0,1.0,250.0,0.02527080848813057,0.01828530803322792,0.013514582067728043
2026-04-06T22:42:52,274,478.29,37.3125,-0.3125,0.0,0,0,0,approach,8.0,1.0,250.0,0.008815815672278404,0.017359454184770584,0.026021461933851242
2026-04-06T22:42:54,275,480.134,37.375,-0.375,0.0,0,0,0,approach,8.0,1.0,250.0,0.0031743922736495733,0.005259075202047825,0.008380677551031113
2026-04-06T22:42:56,276,481.977,37.375,-0.375,0.0,0,0,0,approach,8.0,1.0,250.0,0.001881114672869444,0.007037846837192774,0.0261674877256155
2026-04-06T22:42:57,277,483.718,37.375,-0.375,0.0,0,0,0,approach,8.0,1.0,250.0,0.0062713176012039185,0.004741296172142029,0.07678289711475372
2026-04-06T22:42:59,278,485.152,37.375,-0.375,0.0,0,0,0,approach,8.0,1.0,250.0,0.007015562616288662,0.0016097609186545014,0.008754510432481766
2026-04-06T22:43:00,279,486.687,37.375,-0.375,0.0,0,0,0,approach,8.0,1.0,250.0,0.001392478821799159,0.004782495088875294,0.00448546651750803
2026-04-06T22:43:02,280,488.529,37.375,-0.375,0.0,0,0,0,approach,8.0,1.0,250.0,0.00226358394138515,0.010601653717458248,0.011814998462796211
2026-04-06T22:43:04,281,490.373,37.375,-0.375,0.0,0,0,0,approach,8.0,1.0,250.0,0.0025501048658043146,0.004869506228715181,0.006611318327486515
2026-04-06T22:43:06,282,492.217,37.375,-0.375,0.0,0,0,0,approach,8.0,1.0,250.0,0.005109253339469433,0.006425602827221155,0.010413911193609238
2026-04-06T22:43:07,283,493.96,37.375,-0.375,0.0,0,0,0,approach,8.0,1.0,250.0,0.02037813700735569,0.005329403094947338,0.03198295831680298
2026-04-06T22:43:09,284,495.493,37.375,-0.375,0.0,0,0,0,approach,8.0,1.0,250.0,0.0013973439345136285,0.00791067536920309,0.0071976445615291595
2026-04-06T22:43:11,285,497.337,37.375,-0.375,0.0,0,0,0,approach,8.0,1.0,250.0,0.0010554174659773707,0.02446930855512619,0.004036741331219673
2026-04-06T22:43:13,286,499.18,37.375,-0.375,0.0,0,0,0,approach,8.0,1.0,250.0,0.0025223749689757824,0.006258442997932434,0.01679636351764202
2026-04-06T22:43:14,287,500.921,37.4375,-0.4375,0.0,0,0,0,approach,8.0,1.0,250.0,0.0020318343304097652,0.008736160583794117,0.005759404972195625
2026-04-06T22:43:16,288,502.456,37.4375,-0.4375,0.0,0,0,0,approach,8.0,1.0,250.0,0.014195604249835014,0.007840960286557674,0.01162911206483841
2026-04-06T22:43:18,289,504.402,37.4375,-0.4375,0.0,0,0,0,approach,8.0,1.0,250.0,0.00505610927939415,0.004814504645764828,0.009439397603273392
2026-04-06T22:43:20,290,506.246,37.4375,-0.4375,0.0,0,0,0,approach,8.0,1.0,250.0,0.0021600720938295126,0.00841224379837513,0.005004107486456633
2026-04-06T22:43:22,291,507.987,37.4375,-0.4375,0.0,0,0,0,approach,8.0,1.0,250.0,0.005950100254267454,0.0036366325803101063,0.021850619465112686
2026-04-06T22:43:23,292,509.727,37.4375,-0.4375,0.0,0,0,0,approach,8.0,1.0,250.0,0.002473629079759121,0.056677449494600296,0.02197890728712082
2026-04-06T22:43:25,293,511.263,37.4375,-0.4375,0.0,0,0,0,approach,8.0,1.0,250.0,0.0014993593795225024,0.005590032320469618,0.011011362075805664
2026-04-06T22:43:27,294,513.005,37.4375,-0.4375,0.0,0,0,0,approach,8.0,1.0,250.0,0.0038251022342592478,0.0031403983011841774,0.019180582836270332
2026-04-06T22:43:28,295,514.949,37.4375,-0.4375,0.0,0,0,0,approach,8.0,1.0,250.0,0.05270611494779587,0.007922732271254063,0.0057784635573625565
2026-04-06T22:43:30,296,516.485,37.375,-0.375,0.45773,57,0,0,approach,8.0,1.0,250.0,0.019602280110120773,0.004951677285134792,0.035688478499650955
2026-04-06T22:43:32,297,518.43,37.375,-0.375,0.0,0,0,0,approach,8.0,1.0,250.0,0.007740490138530731,0.008299965411424637,0.00246121222153306
2026-04-06T22:43:34,298,520.274,37.375,-0.375,0.0,0,0,0,approach,8.0,1.0,250.0,0.0018308633007109165,0.01201979536563158,0.007596493232995272
2026-04-06T22:43:36,299,522.036,37.375,-0.375,0.0,0,0,0,approach,8.0,1.0,250.0,0.010798056609928608,0.003428128780797124,0.0028135303873568773
2026-04-06T22:43:38,300,523.756,37.3125,-0.3125,1.0,125,0,0,approach,8.0,1.0,250.0,0.028957732021808624,0.0038836312014609575,0.002361831720918417
2026-04-06T22:43:39,301,525.606,37.3125,-0.3125,0.0,0,0,0,approach,8.0,1.0,250.0,0.01322436984628439,0.005400241818279028,0.0021796529181301594
2026-04-06T22:43:41,302,527.407,37.3125,-0.3125,0.0,0,0,0,approach,8.0,1.0,250.0,0.0096401646733284,0.005283587612211704,0.004661940038204193
2026-04-06T22:43:43,303,529.286,37.3125,-0.3125,0.0,0,0,0,approach,8.0,1.0,250.0,0.02879873663187027,0.003687448799610138,0.0022126073017716408
2026-04-06T22:43:44,304,530.72,37.25,-0.25,1.0,125,0,0,approach,8.0,1.0,250.0,0.008609856478869915,0.008996130898594856,0.0031681512482464314
2026-04-06T22:43:46,305,532.153,37.25,-0.25,0.0,0,0,0,approach,8.0,1.0,250.0,0.0038600522093474865,0.008454233407974243,0.024991367012262344
2026-04-06T22:43:47,306,533.996,37.25,-0.25,0.0,0,0,0,approach,8.0,1.0,250.0,0.003956805914640427,0.06356830894947052,0.0038251851219683886
2026-04-06T22:43:49,307,535.429,37.25,-0.25,0.0,0,0,0,approach,8.0,1.0,250.0,0.04653792455792427,0.005279616452753544,0.02531389147043228
